,ClogP,ATS0dv,ATS1dv,ATS2dv,ATS3dv,ATS4dv,ATS5dv,ATS6dv,ATS7dv,ATS8dv,ATS0d,ATS1d,ATS2d,ATS3d,ATS4d,ATS5d,ATS6d,ATS7d,ATS8d,ATS0Z,ATS1Z,ATS2Z,ATS3Z,ATS4Z,ATS5Z,ATS6Z,ATS7Z,ATS8Z,ATS0m,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS8m,ATS0v,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS8v,ATS0se,ATS1se,ATS2se,ATS3se,ATS4se,ATS5se,ATS6se,ATS7se,ATS8se,ATS0pe,ATS1pe,ATS2pe,ATS3pe,ATS4pe,ATS5pe,ATS6pe,ATS7pe,ATS8pe,ATS0are,ATS1are,ATS2are,ATS3are,ATS4are,ATS5are,ATS6are,ATS7are,ATS8are,ATS0p,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS6p,ATS7p,ATS8p,ATS0i,ATS1i,ATS2i,ATS3i,ATS4i,ATS5i,ATS6i,ATS7i,ATS8i,AATS0dv,AATS1dv,AATS2dv,AATS3dv,AATS4dv,AATS0d,AATS1d,AATS2d,AATS3d,AATS4d,AATS0Z,AATS1Z,AATS2Z,AATS3Z,AATS4Z,AATS0m,AATS1m,AATS2m,AATS3m,AATS4m,AATS0v,AATS1v,AATS2v,AATS3v,AATS4v,AATS0se,AATS1se,AATS2se,AATS3se,AATS4se,AATS0pe,AATS1pe,AATS2pe,AATS3pe,AATS4pe,AATS0are,AATS1are,AATS2are,AATS3are,AATS4are,AATS0p,AATS1p,AATS2p,AATS3p,AATS4p,AATS0i,AATS1i,AATS2i,AATS3i,AATS4i,ATSC0c,ATSC1c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6c,ATSC7c,ATSC8c,ATSC0dv,ATSC1dv,ATSC2dv,ATSC3dv,ATSC4dv,ATSC5dv,ATSC6dv,ATSC7dv,ATSC8dv,ATSC0d,ATSC1d,ATSC2d,ATSC3d,ATSC4d,ATSC5d,ATSC6d,ATSC7d,ATSC8d,ATSC0Z,ATSC1Z,ATSC2Z,ATSC3Z,ATSC4Z,ATSC5Z,ATSC6Z,ATSC7Z,ATSC8Z,ATSC0m,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC8m,ATSC0v,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC0se,ATSC1se,ATSC2se,ATSC3se,ATSC4se,ATSC5se,ATSC6se,ATSC7se,ATSC8se,ATSC0pe,ATSC1pe,ATSC2pe,ATSC3pe,ATSC4pe,ATSC5pe,ATSC6pe,ATSC7pe,ATSC8pe,ATSC0are,ATSC1are,ATSC2are,ATSC3are,ATSC4are,ATSC5are,ATSC6are,ATSC7are,ATSC8are,ATSC0p,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC7p,ATSC8p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,AATSC0c,AATSC1c,AATSC2c,AATSC3c,AATSC4c,AATSC0dv,AATSC1dv,AATSC2dv,AATSC3dv,AATSC4dv,AATSC0d,AATSC1d,AATSC2d,AATSC3d,AATSC4d,AATSC0Z,AATSC1Z,AATSC2Z,AATSC3Z,AATSC4Z,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC4m,AATSC0v,AATSC1v,AATSC2v,AATSC3v,AATSC4v,AATSC0se,AATSC1se,AATSC2se,AATSC3se,AATSC4se,AATSC0pe,AATSC1pe,AATSC2pe,AATSC3pe,AATSC4pe,AATSC0are,AATSC1are,AATSC2are,AATSC3are,AATSC4are,AATSC0p,AATSC1p,AATSC2p,AATSC3p,AATSC4p,AATSC0i,AATSC1i,AATSC2i,AATSC3i,AATSC4i,MATS1c,MATS2c,MATS3c,MATS4c,MATS1dv,MATS2dv,MATS3dv,MATS4dv,MATS1d,MATS2d,MATS3d,MATS4d,MATS1Z,MATS2Z,MATS3Z,MATS4Z,MATS1m,MATS2m,MATS3m,MATS4m,MATS1v,MATS2v,MATS3v,MATS4v,MATS1se,MATS2se,MATS3se,MATS4se,MATS1pe,MATS2pe,MATS3pe,MATS4pe,MATS1are,MATS2are,MATS3are,MATS4are,MATS1p,MATS2p,MATS3p,MATS4p,MATS1i,MATS2i,MATS3i,MATS4i,GATS1c,GATS2c,GATS3c,GATS4c,GATS1dv,GATS2dv,GATS3dv,GATS4dv,GATS1d,GATS2d,GATS3d,GATS4d,GATS1Z,GATS2Z,GATS3Z,GATS4Z,GATS1m,GATS2m,GATS3m,GATS4m,GATS1v,GATS2v,GATS3v,GATS4v,GATS1se,GATS2se,GATS3se,GATS4se,GATS1pe,GATS2pe,GATS3pe,GATS4pe,GATS1are,GATS2are,GATS3are,GATS4are,GATS1p,GATS2p,GATS3p,GATS4p,GATS1i,GATS2i,GATS3i,GATS4i,BalabanJ,BertzCT,RNCG,RPCG,HybRatio,FCSP3,Xch-3d,Xch-4d,Xch-5d,Xch-6d,Xch-7d,Xch-3dv,Xch-4dv,Xch-5dv,Xch-6dv,Xch-7dv,Xc-3d,Xc-4d,Xc-5d,Xc-6d,Xc-3dv,Xc-4dv,Xc-5dv,Xc-6dv,Xpc-4d,Xpc-5d,Xpc-6d,Xpc-4dv,Xpc-5dv,Xpc-6dv,Xp-1d,Xp-2d,Xp-3d,Xp-4d,Xp-5d,Xp-6d,Xp-7d,AXp-1d,AXp-2d,Xp-1dv,Xp-2dv,Xp-3dv,Xp-4dv,Xp-5dv,Xp-6dv,Xp-7dv,AXp-1dv,AXp-2dv,SZ,Sm,Sv,Sse,Spe,Sare,Sp,Si,MZ,Mm,Mv,Mse,Mpe,Mare,Mp,Mi,SsssB,SsCH3,SdCH2,SssCH2,SdsCH,SaaCH,SsssCH,StsC,SdssC,SaasC,SaaaC,SssssC,SsNH2,SdNH,SssNH,SaaNH,StN,SdsN,SaaN,SsssN,SddsN,SaasN,SsOH,SdO,SssO,SaaO,SsF,SdsssP,SsSH,SdS,SssS,SaaS,SdssS,SddssS,SsCl,SsBr,SsI,fragCpx,fMF,IC0,IC1,IC2,IC3,IC4,IC5,TIC0,TIC1,TIC2,TIC3,TIC4,TIC5,SIC0,SIC1,SIC2,SIC3,SIC4,SIC5,BIC0,BIC1,BIC2,BIC3,BIC4,BIC5,CIC0,CIC1,CIC2,CIC3,CIC4,CIC5,MIC0,MIC1,MIC2,MIC3,MIC4,MIC5,ZMIC0,ZMIC1,ZMIC2,ZMIC3,ZMIC4,ZMIC5,Kier1,Kier2,FilterItLogS,VMcGowan,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,piPC1,piPC2,piPC3,piPC4,piPC5,piPC6,piPC7,piPC8,piPC9,piPC10,TpiPC10,apol,bpol,RotRatio,SLogP,SMR,TopoPSA(NO),TopoPSA,GGI1,GGI2,GGI3,GGI4,GGI5,GGI6,GGI7,GGI8,GGI9,GGI10,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,JGT10,TopoShapeIndex,PetitjeanIndex,VAdjMat,MWC01,MWC02,MWC03,MWC04,MWC05,MWC06,MWC07,MWC08,MWC09,MWC10,TMWC10,SRW02,SRW03,SRW04,SRW05,SRW06,SRW07,SRW08,SRW09,SRW10,TSRW10,MW,AMW,Zagreb1,Zagreb2,mZagreb2,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ.1,BertzCT.1,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA.1,PEOE_VSA1.1,PEOE_VSA10.1,PEOE_VSA11.1,PEOE_VSA12.1,PEOE_VSA13.1,PEOE_VSA14,PEOE_VSA2.1,PEOE_VSA3.1,PEOE_VSA4.1,PEOE_VSA5.1,PEOE_VSA6.1,PEOE_VSA7.1,PEOE_VSA8.1,PEOE_VSA9.1,SMR_VSA1.1,SMR_VSA10,SMR_VSA2.1,SMR_VSA3.1,SMR_VSA4.1,SMR_VSA5.1,SMR_VSA6.1,SMR_VSA7.1,SMR_VSA8.1,SMR_VSA9.1,SlogP_VSA1.1,SlogP_VSA10.1,SlogP_VSA11.1,SlogP_VSA12,SlogP_VSA2.1,SlogP_VSA3.1,SlogP_VSA4.1,SlogP_VSA5.1,SlogP_VSA6.1,SlogP_VSA7.1,SlogP_VSA8.1,SlogP_VSA9.1,TPSA.1,EState_VSA1.1,EState_VSA10.1,EState_VSA11,EState_VSA2.1,EState_VSA3.1,EState_VSA4.1,EState_VSA5.1,EState_VSA6.1,EState_VSA7.1,EState_VSA8.1,EState_VSA9.1,VSA_EState1.1,VSA_EState10,VSA_EState2.1,VSA_EState3.1,VSA_EState4.1,VSA_EState5.1,VSA_EState6.1,VSA_EState7.1,VSA_EState8.1,VSA_EState9.1,FractionCSP3,MolLogP,MolMR
18,2.06,258.4444444,185.3333333,348,328,273.3333333,206.6666667,244,108,76,98,120,172,186,158,120,94,78,45,954,1040,1408,1540,1224,964,772,460,312,3793.045696,4040.609318,5426.93171,5728.879622,4370.529922,3543.796726,2824.723574,1587.848152,1078.349005,6855.38061,8493.770508,12220.15662,13170.79046,11034.3197,8675.891644,7091.675457,5088.022722,3004.717341,219.821545,224.286952,352.24656,466.0608,488.844828,366.314356,289.883816,261.576832,169.375636,180.4208,186.4984,293.8381,381.141,394.898,295.6674,237.3704,208.63,136.1025,178.3536,181.18,286.9,373.532,390.292,291.9,234.596,206.52,135.41,48.89574505,60.46097045,87.02942158,97.25628856,80.91622683,61.32262747,51.02525598,37.79855552,20.97213804,4219.843744,3939.047775,6283.357684,8681.069475,9496.135096,7268.014241,5534.238031,5484.344729,3445.555766,9.572016461,6.619047619,7.909090909,5.655172414,4.555555556,3.62962963,4.285714286,3.909090909,3.206896552,2.633333333,35.33333333,37.14285714,32,26.55172414,20.4,140.4831739,144.3074756,123.339357,98.77378659,72.84216537,253.9029856,303.3489467,277.7308322,227.0825941,183.9053284,8.141538704,8.010248286,8.005603636,8.035531034,8.1474138,6.682251852,6.660657143,6.678138636,6.571396552,6.581633333,6.605688889,6.470714286,6.520454545,6.440206897,6.504866667,1.81095352,2.159320373,1.9779414,1.676832561,1.348603781,156.290509,140.6802777,142.8035837,149.6736116,158.2689183,0.904190371,-0.507345749,0.077247519,0.087889125,-0.126920897,-0.27050774,0.460687751,-0.089380613,-0.07612731,112.9958848,-22.81054717,3.233043743,-3.242188691,-39.39826246,-36.03414114,58.83676269,-15.21292486,-15.12025606,19.62962963,3.643347051,-6.951989026,-6.834019204,1.637860082,-2.035665295,-2.543209877,-0.496570645,0.325102881,328.0740741,61.70096022,30.24965706,-139.122085,-196.9053498,56.31824417,-40.09876543,25.24005487,-10.05761317,1473.265258,266.4490951,132.8750414,-608.9744974,-867.0684829,239.8375497,-187.7739701,110.3613183,-49.27621024,1337.666557,169.2361478,-197.2573684,-478.837369,-195.9677254,225.9487326,-427.5208509,-4.927844602,-98.77269381,3.38309963,-0.098103171,0.534545048,-1.082745501,-2.363058214,-0.832208554,3.120689457,-0.295215311,-0.668559082,4.394,-0.575822222,0.783522222,-0.803622222,-2.8092,-1.455488889,3.638266667,-0.249688889,-0.756166667,4.870874074,-0.782150892,0.901538546,-0.862025789,-2.987334979,-1.83058546,4.367219753,-0.362196982,-0.884176132,9.011105724,0.701223126,-0.071910766,-3.698965117,-1.252157749,0.652642408,-2.673813837,-0.101653828,-0.429146131,39.99763813,5.796003099,-6.328813178,-19.03898837,-2.285999482,5.952728433,-7.406263123,-2.970391763,-4.30920213,0.033488532,-0.018119491,0.001755625,0.00151533,-0.002115348,4.185032769,-0.814662399,0.073478267,-0.055899805,-0.656637708,0.72702332,0.130119538,-0.157999751,-0.117827917,0.027297668,12.15089163,2.203605722,0.687492206,-2.398656639,-3.28175583,54.56537993,9.516039111,3.019887305,-10.4995603,-14.45114138,49.5432058,6.044148136,-4.483122009,-8.255816707,-3.266128757,0.125299986,-0.003503685,0.012148751,-0.018668026,-0.039384304,0.162740741,-0.020565079,0.017807323,-0.013855556,-0.04682,0.180402743,-0.02793396,0.020489512,-0.014862514,-0.049788916,0.333744656,0.025043683,-0.001634336,-0.063775261,-0.020869296,1.481394005,0.207000111,-0.143836663,-0.32825842,-0.038099991,-0.541065547,0.052424676,0.045249213,-0.063166348,-0.194660937,0.017557393,-0.013357077,-0.156901449,0.178975741,-0.217324185,-0.162068966,0.03754717,0.181353417,0.056579569,-0.197405813,-0.27008354,0.17439701,0.055344383,-0.192421647,-0.264840846,0.121997518,-0.090489138,-0.166638726,-0.065924857,-0.027962371,0.096957322,-0.148986655,-0.314320095,-0.126367124,0.109421422,-0.085138826,-0.287696859,-0.154842215,0.113576501,-0.082385186,-0.275987578,0.075038454,-0.004896964,-0.191089983,-0.062530726,0.139733325,-0.097095481,-0.221587518,-0.025719013,1.361465196,0.591164816,0.808997017,0.906935528,0.867428696,0.76815169,0.895702779,1.269367762,1.040700809,1.384734134,1.278854912,0.949245283,0.897227688,0.794305097,1.396446618,1.405373674,0.872823763,0.784983647,1.365557008,1.390312794,0.782804001,0.969005007,1.127813912,1.036531342,0.707456172,0.628853729,1.032888863,1.45892914,0.752366864,0.574596557,0.95321363,1.425621302,0.796331113,0.584397632,0.957352778,1.42154089,1.10383456,0.990016175,1.37409171,1.126024777,0.901983207,1.079347348,1.239777265,1.011004178,1.927589986,561.0601342,0.30119221,0.173785508,0,0,0,0,0,0.166666667,0.25,0,0,0,0.055555556,0.092886581,1.776709006,0.166666667,0.622008468,0.166666667,1.011443634,0.051031036,0.234708048,0.034020691,3.72806743,4.810108708,6.671333493,1.994047122,2.284446981,2.733246122,7.998037131,7.734958563,6.136108319,4.341526516,3.370961392,2.405436234,1.086624085,0.444335396,0.297498406,6.314692877,5.440921705,4.07957999,2.647605138,1.846538076,1.108217698,0.556727275,0.350816271,0.209266219,21.66666667,20.83656648,18.75539019,27.83867444,27.03529412,27.376,19.65025749,29.83403995,0.802469136,0.771724684,0.694644081,1.031062016,1.00130719,1.013925926,0.727787314,1.104964442,0,0,0,0,0,10.57468002,0,0,0,0.214159108,0,0,0,0,0,0,0,0,0,0,0,0,18.20295414,24.18626228,0,0,0,0,0,0,0,0,0,-3.594722222,0,0,0,52.05,0.481481481,1.6349308,2.606739354,3.199331947,3.791924539,3.791924539,3.791924539,44.1431316,70.38196256,86.38196256,102.3819626,102.3819626,102.3819626,0.343842162,0.548223139,0.672851239,0.797479338,0.797479338,0.797479338,0.316238785,0.504212218,0.618835272,0.733458326,0.733458326,0.733458326,3.119956702,2.148148148,1.555555556,0.962962963,0.962962963,0.962962963,18.95720812,28.2784248,35.39605443,35.99338776,35.99338776,35.99338776,58.62277564,48.06795375,36.46026484,34.52565002,34.52565002,34.52565002,13.43209877,5.325443787,-2.484054321,172.25,98.70236321,10.21305479,0,8.417796984,0,0,0,48.53093655,0,9.790966951,11.49902367,0,9.837253136,0,18.63085177,0,0,0,9.790966951,0,48.53093655,0,11.49902367,0,18.63085177,9.837253136,0,0,58.3219035,0,0,0,0,11.49902367,9.837253136,21.28999062,0,0,48.53093655,0,0,0,10.21305479,8.417796984,24.18626228,0.1962774,18.20295414,0,0.017881708,10.57468002,0,0,-3.594722222,3.295836866,3.970291914,4.494238625,4.961094849,5.483239705,5.674182005,5.752175735,5.668371163,5.901266279,6.196030346,7.746239863,32.81593,16.68807,0.111111111,1.9306,61.6654,74.6,82.98,5,3.111111111,1.5,0.844444444,0.597222222,0.241632653,0.173611111,0.049382716,0.05125,0,0.277777778,0.11965812,0.057692308,0.042222222,0.037326389,0.017259475,0.021701389,0.009876543,0.025625,0,0.609139224,1,0.5,5.169925001,18,4.48863637,5.323009979,6.200509174,7.060476366,7.943427768,8.811205188,9.697999718,10.56918645,11.45826863,106.5527196,3.610917913,0,4.94875989,0,6.49375384,0,8.123557835,0,9.79573529,49.97272477,250.0299798,9.260369622,88,102,3.666666667,12.93656085,12.93656085,0.818093477,-5.065185185,0.853624557,250.275,240.195,250.0299798,0.293092082,-0.507965555,0.507965555,0.293092082,0.823529412,1.176470588,1.470588235,12.72546593,-0.089324926,0.66193852,-2.238139728,0.722644148,-2.137961421,2.760634942,-0.751121929,2.591321614,2.997155768,917.6128,20.84241679,18.04124145,8.857738033,12.42686257,8.966326495,5.632993162,2.819933369,4.643303525,1.695705769,3.178869017,0.949914957,1.895620726,-2.01,487492.3786,4.343346753,4.101809822,2.236161414,112.9254087,10.21761638,11.49902367,0,9.837253136,2.862399314,0,0,8.417796984,0,0,0,48.33934966,0,20.7570354,29.60148182,9.837253136,2.862399314,0,0,9.790966951,0,48.33934966,0,11.49902367,0,0,11.49902367,0,21.49781268,9.837253136,0,10.96606845,58.13031661,0,0,0,74.6,79.46659342,8.417796984,0,0,0,0,0,0,0,10.21761638,13.82846776,101.2892975,0,-2.391404006,7.990993218,0,-1.636186954,-8.270847926,0,0,-5.065185185,0,1.9306,61.6654
